,Estado,Condicao_de_ocupacao_do_domicílio,Especie_do_Domicilio,Seguranca_Alimentar,Tipo_do_Domicilio,Código_de_Situacao_Censitaria,Faixa_do_rendimento_mensal_domiciliar_per_capita
16385,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16386,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16387,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16388,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Sem_Rendimento
16390,17,Proprio_ainda_pagando,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16391,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16392,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16393,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16394,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16395,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16397,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16398,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Cômodo,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16399,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16400,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16401,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16402,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16403,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16404,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16405,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16406,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16407,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16409,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16410,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16411,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16412,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16413,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16414,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16415,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16416,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16417,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16419,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16420,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16423,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_3_ate_5_salarios_minimos
16425,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
16427,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
16431,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
16432,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
16435,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
16437,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16438,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_5_salarios_minimos
16439,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16440,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16441,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16442,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16443,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16444,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16445,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16446,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16447,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16448,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16449,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16450,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16451,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16452,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16453,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16454,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16455,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16457,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16458,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16460,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16461,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
16462,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16463,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16465,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16466,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16468,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Sem_declaracao
16469,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16470,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Cômodo,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16471,17,,Particular_improvisado,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16472,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16473,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16474,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16475,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16476,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16477,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16478,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16479,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16480,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16482,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16483,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16484,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16485,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16486,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16488,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16490,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16491,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16494,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16495,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16497,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16498,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16499,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
16500,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16501,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16502,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16503,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16505,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Sem_declaracao
16506,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16507,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16509,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
16510,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16511,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
16512,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
16515,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_5_salarios_minimos
16516,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
16549,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_5_salarios_minimos
16553,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
16554,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
16555,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
16556,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
16558,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
16559,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
16560,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Sem_declaracao
16562,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
16563,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
16565,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
16567,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
16569,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
16570,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
